source,tag,division_code,division_name,section_code,section_name,cos,rank
regpat,A61M5/2033,87,Residential care activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.2474052757024765,1
regpat,A61M5/24,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.3592531085014343,1
regpat,A61M5/3129,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.39698106050491333,1
regpat,A61M5/31511,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.2805037498474121,1
regpat,A61M5/3202,22,Manufacture of rubber and plastic products,C,MANUFACTURING,0.24760125577449799,1
regpat,A61M5/3202,22,Manufacture of rubber and plastic products,C,MANUFACTURING,0.24760125577449799,2
regpat,A61M5/3202,80,Investigation and security activities,O,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0.24727369844913483,3
regpat,A61M5/3202,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.2415093034505844,4
regpat,A61M5/326,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.3335326313972473,1
regpat,A61M60/148,22,Manufacture of rubber and plastic products,C,MANUFACTURING,0.34660038352012634,1
regpat,A61N,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.38527700304985046,1
regpat,A61N,27,Manufacture of electrical equipment,C,MANUFACTURING,0.37465769052505493,2
regpat,A61N1,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.3302687704563141,1
regpat,A61N1,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.3302687704563141,2
regpat,A61N1,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.3286840617656708,3
regpat,A61N1/0456,27,Manufacture of electrical equipment,C,MANUFACTURING,0.2937023937702179,1
regpat,A61N1/05,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.3106060028076172,1
regpat,A61N1/05,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.30578380823135376,2
regpat,A61N1/05,27,Manufacture of electrical equipment,C,MANUFACTURING,0.3016430139541626,3
regpat,A61N1/0534,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.3433667719364166,1
regpat,A61N1/0534,27,Manufacture of electrical equipment,C,MANUFACTURING,0.33319395780563354,2
regpat,A61N1/0551,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.3000478744506836,1
regpat,A61N1/0551,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.3000478744506836,2
regpat,A61N1/0551,35,"Electricity, gas, steam and air conditioning supply",D,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",0.29705721139907837,3
regpat,A61N1/056,27,Manufacture of electrical equipment,C,MANUFACTURING,0.3324318826198578,1
regpat,A61N1/056,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.32304003834724426,2
regpat,A61N1/36007,27,Manufacture of electrical equipment,C,MANUFACTURING,0.27559345960617065,1
regpat,A61N1/36071,87,Residential care activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.31644341349601746,1
regpat,A61N1/36139,28,Manufacture of machinery and equipment n.e.c.,C,MANUFACTURING,0.28887081146240234,1
regpat,A61N1/36139,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.29026657342910767,2
regpat,A61N1/36139,28,Manufacture of machinery and equipment n.e.c.,C,MANUFACTURING,0.28887081146240234,3
regpat,A61N1/36139,27,Manufacture of electrical equipment,C,MANUFACTURING,0.28795528411865234,4
regpat,A61N1/36139,33,"Repair, maintenance and installation of machinery and equipment",C,MANUFACTURING,0.2813188135623932,5
regpat,A61N1/37247,87,Residential care activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.26789507269859314,1
regpat,A61N1/37247,28,Manufacture of machinery and equipment n.e.c.,C,MANUFACTURING,0.2649994492530823,2
regpat,A61N1/3756,27,Manufacture of electrical equipment,C,MANUFACTURING,0.27257686853408813,1
regpat,A61N1/3756,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.2660144567489624,2
regpat,A61N1/3787,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.3565143048763275,1
regpat,A61N2/02,27,Manufacture of electrical equipment,C,MANUFACTURING,0.27866414189338684,1
regpat,A61N2/02,27,Manufacture of electrical equipment,C,MANUFACTURING,0.27866414189338684,2
regpat,A61N2/02,33,"Repair, maintenance and installation of machinery and equipment",C,MANUFACTURING,0.27633413672447205,3
regpat,A61N2/02,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.27632832527160645,4
regpat,A61N2005,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.45812076330184937,1
regpat,A61N2005/0652,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.30502817034721375,1
regpat,A61N2005/0659,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.29620784521102905,1
regpat,A61N2005/1087,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.3889390528202057,1
regpat,A61N2007,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.3639692962169647,1
regpat,A61N5,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.41945722699165344,1
regpat,A61N5/06,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.38460201025009155,1
regpat,A61N5/0616,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.3175327777862549,1
regpat,A61N5/062,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.32206517457962036,1
regpat,A61N5/067,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.3375333547592163,1
regpat,A61N5/10,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.41044336557388306,1
regpat,A61N5/1049,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.2465626448392868,1
regpat,A61N5/1049,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.2465626448392868,2
regpat,A61N5/1049,87,Residential care activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.24284346401691437,3
regpat,A61N7,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.3395301401615143,1
regpat,A61N7/02,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.27744072675704956,1
regpat,A61N7/02,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.27744072675704956,2
regpat,A61P,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.563433051109314,1
regpat,A61P1,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.3810572922229767,1
regpat,A61P1/02,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.42850029468536377,1
regpat,A61P1/04,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.40272989869117737,1
regpat,A61P1/06,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.3793759047985077,1
regpat,A61P1/06,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.3793759047985077,2
regpat,A61P1/08,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.41532576084136963,1
regpat,A61P1/10,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.43953683972358704,1
regpat,A61P1/12,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.3821916878223419,1
regpat,A61P1/14,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.36938586831092834,1
regpat,A61P1/16,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.3909566104412079,1
regpat,A61P1/18,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.3557875454425812,1
regpat,A61P11,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.4217512011528015,1
regpat,A61P11/02,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.38626572489738464,1
regpat,A61P11/04,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.37204647064208984,1
regpat,A61P11/06,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.3582821488380432,1
regpat,A61P11/08,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.4086712896823883,1
regpat,A61P11/14,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.3575897216796875,1
regpat,A61P11/16,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.4040662348270416,1
regpat,A61P13,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.3573259711265564,1
regpat,A61P13,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.3573259711265564,2
regpat,A61P13,36,"Water collection, treatment and supply",E,"WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",0.35111260414123535,3
regpat,A61P13/02,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.4226754605770111,1
regpat,A61P13/08,,,,,0.14410388469696045,0
regpat,A61P13/10,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.4071918725967407,1
regpat,A61P13/12,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.44285470247268677,1
regpat,A61P15,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.44156748056411743,1
regpat,A61P15/02,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.47073447704315186,1
regpat,A61P15/06,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.3344227373600006,1
regpat,A61P15/08,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.43226486444473267,1
regpat,A61P15/10,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.4925474524497986,1
regpat,A61P15/12,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.4355311393737793,1
regpat,A61P15/18,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.34870651364326477,1
regpat,A61P17,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.3805801570415497,1
regpat,A61P17,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.37021806836128235,2
regpat,A61P17/02,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.4917283356189728,1
regpat,A61P17/04,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.4733431935310364,1
regpat,A61P17/06,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.40708956122398376,1
regpat,A61P17/08,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.35783523321151733,1
regpat,A61P17/10,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.41165685653686523,1
regpat,A61P17/12,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.45216137170791626,1
regpat,A61P17/14,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.39428412914276123,1
regpat,A61P17/16,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.4202383756637573,1
regpat,A61P17/18,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.3976207971572876,1
regpat,A61P19,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.39227059483528137,1
regpat,A61P19/02,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.42060884833335876,1
regpat,A61P19/04,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.40756988525390625,1
regpat,A61P19/06,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.4304070770740509,1
regpat,A61P19/08,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.3820701241493225,1
regpat,A61P19/10,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.3595240116119385,1
regpat,A61P21,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.32434988021850586,1
regpat,A61P21/02,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.34516850113868713,1
regpat,A61P21/04,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.40428635478019714,1
regpat,A61P25,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.46674785017967224,1
regpat,A61P25/02,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.35938939452171326,1
regpat,A61P25/04,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.44302788376808167,1
regpat,A61P25/06,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.44220635294914246,1
regpat,A61P25/08,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.43271297216415405,1
regpat,A61P25/14,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.3546580374240875,1
regpat,A61P25/16,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.38003724813461304,1
regpat,A61P25/18,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.3872889578342438,1
regpat,A61P25/18,87,Residential care activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.3795947730541229,2
regpat,A61P25/20,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.42109188437461853,1
regpat,A61P25/22,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.4522393047809601,1
regpat,A61P25/24,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.4226459264755249,1
regpat,A61P25/28,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.39951860904693604,1
regpat,A61P25/30,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.4393312335014343,1
regpat,A61P25/32,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.4458801746368408,1
regpat,A61P25/34,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.42684558033943176,1
regpat,A61P25/36,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.4397372603416443,1
regpat,A61P27,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.41109499335289,1
regpat,A61P27/02,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.33278006315231323,1
regpat,A61P27/04,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.39699873328208923,1
regpat,A61P27/06,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.4285297095775604,1
regpat,A61P27/12,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.4646756947040558,1
regpat,A61P27/14,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.4052737355232239,1
regpat,A61P27/16,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.36827582120895386,1
regpat,A61P27/16,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.36827582120895386,2
regpat,A61P29,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.47975969314575195,1
regpat,A61P29/02,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.4514535963535309,1
regpat,A61P3,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.44217219948768616,1
regpat,A61P3/02,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.37395814061164856,1
regpat,A61P3/04,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.35793232917785645,1
regpat,A61P3/06,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.353771448135376,1
regpat,A61P3/08,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.3984978497028351,1
regpat,A61P3/10,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.4150635004043579,1
regpat,A61P3/12,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.3949393630027771,1
regpat,A61P3/14,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.3530677855014801,1
